DESCRI;DESC_PLA;DATA;BASE
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS;DA Sistema de Gestão;26/05/2025 10:17;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS;DA Sistema de Gestão;26/05/2025 10:22;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS;DA Sistema de Gestão;26/05/2025 10:25;P
SULFITE 500 FOLHAS;DA Material Escritório;26/05/2025 10:47;P
PARAFUSO SEXTAVADO RI 3/8 X 3.1/2 POL. ZB.;DO Manutenção de Ponte Rolante;26/05/2025 11:04;P
ARRUELA LISA ZINCADO 3/8 POL.;DO Manutenção de Ponte Rolante;26/05/2025 11:04;P
PORCA SEXT. ZINC. AUTO TRAVANTE ALTA UNC 3/8 POL.;DO Manutenção de Ponte Rolante;26/05/2025 11:04;P
SILICONE ALTA TEMPERATURA;DO Manutenção de Ponte Rolante;26/05/2025 11:10;P
LAMPADA PARA LANTERNA UNIVERSAL 67 5W/24V;DL Manutenção de Caminhões;26/05/2025 11:19;P
LAMPADA UNIVERSAL 7511 24V;DL Manutenção de Caminhões;26/05/2025 11:19;P
LAMPADA H7;DL Manutenção de Caminhões;26/05/2025 11:19;P
CAIXA PARA CHAVES;AP Móveis;26/05/2025 11:48;P
ADESIVO;DL Manutenção de Carros;26/05/2025 11:50;P
PRESTAÇÃO DE SERVIÇO MANUTENÇÃO DE FROTA;DL SVB-1E53;26/05/2025 11:54;P
SERVIÇO DE IMPRESSÃO;DA Material Escritório;05/06/2025 17:06;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;26/05/2025 14:28;P
HD EXTERNO SEAGATE 4TB USB 3.0 STGX4000400;DA Maquinas e Equipamentos de Informatica;26/05/2025 14:44;P
TB QD FQ 80X80X2,00X6000;CSP Mercadoria Revenda;26/05/2025 15:07;P
TB RED FQ 38,10X2,00X6000;CSP Mercadoria Revenda;26/05/2025 15:07;P
TB RED FQ 38,10X2,00X6000;CSP Mercadoria Revenda;26/05/2025 15:38;P
TB RED FQ 31,75X2,00X6000;CSP Mercadoria Revenda;26/05/2025 15:50;P
TB QD FQ 100X100X2,65X6000;CSP Mercadoria Revenda;26/05/2025 15:50;P
TB QD FQ 100X100X3,00X6000;CSP Mercadoria Revenda;26/05/2025 15:50;P
TB QD FQ 40X40X2,65X6000;CSP Mercadoria Revenda;26/05/2025 16:02;P
TB QD FQ 40X40X3,00X6000;CSP Mercadoria Revenda;26/05/2025 16:02;P
TB RT FQ 50X30X3,00X6000;CSP Mercadoria Revenda;26/05/2025 16:02;P
GAS P-20 EMPILHADEIRA;DL Gás Empilhadeira;26/05/2025 16:21;P
GAS P-20 EMPILHADEIRA;DL Gás Empilhadeira;26/05/2025 16:29;P
BOBINA GALVANIZADA 1,55  X 1200  Z100;CSP Mercadoria Revenda;27/05/2025 08:54;P
BOBINA GALVANIZADA 0,95 X 1200  AZ 80;CSP Mercadoria Revenda;27/05/2025 08:59;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;27/05/2025 09:04;P
BOBINA GALVALUME 0,38 X 1200 AZM 120;CSP Mercadoria Revenda;27/05/2025 09:13;P
BOBINA FINA FRIO 1,50 X 1200;CSP Mercadoria Revenda;27/05/2025 09:22;P
BOBINA FINA FRIO 1,20 X 1200;CSP Mercadoria Revenda;27/05/2025 09:27;P
BOBINA FINA FRIO 1,20 X 1200;CSP Mercadoria Revenda;27/05/2025 09:27;P
BOBINA FINA FRIO 1,20 X 1200;CSP Mercadoria Revenda;27/05/2025 09:27;P
TB RT FQ 100X50X1,50X6000;CSP Mercadoria Revenda;27/05/2025 09:44;P
TB QD FQ 80X80X1,50X6000;CSP Mercadoria Revenda;27/05/2025 09:54;P
TB RT FQ 100X50X2,65X6000;CSP Mercadoria Revenda;27/05/2025 09:54;P
TB RT FQ 150X50X1,50X6000;CSP Mercadoria Revenda;27/05/2025 09:54;P
TB RT FQ 150X50X3,00X6000;CSP Mercadoria Revenda;27/05/2025 09:54;P
TB QD FQ 80X80X2,00X6000;CSP Mercadoria Revenda;27/05/2025 09:59;P
TB QD FF 20X20X1,50X6000;CSP Mercadoria Revenda;27/05/2025 10:16;P
TB RED FF 25,40X1,20X6000;CSP Mercadoria Revenda;27/05/2025 10:16;P
TB RED FF 38,10X1,50X6000;CSP Mercadoria Revenda;27/05/2025 10:16;P
TB RED FF 22,22X0,90X6000;CSP Mercadoria Revenda;27/05/2025 10:16;P
TB RT ZN 30X20X0,95X6000;CSP Mercadoria Revenda;27/05/2025 10:21;P
TB RT ZN 60X40X1,10X6000;CSP Mercadoria Revenda;27/05/2025 10:29;P
VIGA W 150X13X12000;CSP Mercadoria Revenda;27/05/2025 10:46;P
VIGA W 200X15X12000;CSP Mercadoria Revenda;27/05/2025 10:46;P
VIGA W 200X19,3X12000;CSP Mercadoria Revenda;27/05/2025 10:46;P
VIGA W 150X22,5X12000;CSP Mercadoria Revenda;27/05/2025 10:46;P
VIGA W 250X25,3X12000;CSP Mercadoria Revenda;27/05/2025 11:00;P
VIGA W 250X28,4X12000;CSP Mercadoria Revenda;27/05/2025 11:00;P
VIGA W 250X32,7X12000;CSP Mercadoria Revenda;27/05/2025 11:00;P
VIGA W 250X38,5X12000;CSP Mercadoria Revenda;27/05/2025 11:00;P
TB QD FQ 80X80X2,00X6000;CSP Mercadoria Revenda;27/05/2025 11:38;P
TB RED FQ 50,80X2,25X6000;CSP Mercadoria Revenda;27/05/2025 11:41;P
TB RT FQ 50X30X2,65X6000;CSP Mercadoria Revenda;27/05/2025 11:41;P
TB QD FQ 80X80X1,50X6000;CSP Mercadoria Revenda;27/05/2025 11:45;P
TB QD FQ 100X100X1,50X6000;CSP Mercadoria Revenda;27/05/2025 11:45;P
TB RT FQ 100X50X3,00X6000;CSP Mercadoria Revenda;27/05/2025 11:45;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;27/05/2025 11:48;P
ROLO ZN 26X1200;NG Mercadoria Revenda Nova Opção;27/05/2025 13:13;P
INDUZIDO PARTIDA EMPILHADEIRA;DL Manutenção de Empilhadeiras;27/05/2025 13:30;P
CH FF 1,20 X 1200 X 4000;CSP Devolução;28/05/2025 07:54;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - SERVIÇO CONTABILIDADE;DA Contabilidade;30/05/2025 09:15;P
TB RT FF 80X40X1,50X6000;CSP Mercadoria Revenda;28/05/2025 09:00;P
TB RED FF 25,40X0,90X6000;CSP Mercadoria Revenda;28/05/2025 09:00;P
BOBINA GALVANIZADA 0,40 X 1200  AZ 80;CSP Mercadoria Revenda;28/05/2025 09:13;P
TB QD FQ 80X80X3,00X6000;CSP Mercadoria Revenda;28/05/2025 09:36;P
TB QD FQ 100X100X1,50X6000;CSP Mercadoria Revenda;28/05/2025 09:40;P
TB RT FQ 150X50X2,65X6000;CSP Mercadoria Revenda;28/05/2025 09:40;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
CESTA BASICA ;DA Doação;28/05/2025 11:18;P
SERVIÇO DE IMPRESSÃO;DL Manutenção de Caminhões;28/05/2025 13:51;P
PNEUS;DL Manutenção de Carros;28/05/2025 14:01;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;28/05/2025 15:01;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;28/05/2025 15:07;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DP Serviços de Terceiros;28/05/2025 15:48;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DP Serviços de Terceiros;28/05/2025 15:52;P
PRESTAÇÃO DE SERVIÇO MANUTENÇÃO DE MÁQUINAS;DO Manutenção de Máquinas e Equipamentos;29/05/2025 08:22;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;28/05/2025 16:54;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;28/05/2025 16:54;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;28/05/2025 16:54;P
GASOLINA C COMUM;DL Combustível Carros;28/05/2025 16:54;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;28/05/2025 16:54;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;28/05/2025 16:54;P
GASOLINA C COMUM;DL Combustível Carros;28/05/2025 16:54;P
OLEO DIESEL B S10 - COMUM ;DL Combustível Caminhões;28/05/2025 16:54;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DP Serviços de Terceiros;29/05/2025 08:59;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DP Serviços de Terceiros;29/05/2025 09:16;P
LOCAÇÃO CILINDRO;DO Aluguel de Cilindros;29/05/2025 13:40;P
LOCAÇÃO CILINDRO - INDENIZAÇÃO NÃO DEVOLUÇÃO CILINDROS;DO Aluguel de Cilindros;29/05/2025 13:51;P
PRESTAÇÃO DE SERVIÇO MANUTENÇÃO DE MÁQUINAS;DO Manutenção de Ponte Rolante;29/05/2025 14:11;P
PREGO 3,10 X 90 ESP;DO Embalagem;29/05/2025 14:48;P
PARABOLT 3/8POL.;DO Manutenção de Máquinas e Equipamentos;29/05/2025 14:58;P
LIXA DE AGUA 320 NORTON;DO Insumos de Expedição;29/05/2025 15:08;P
SPRAY PRETO;DL GEE-2H76;29/05/2025 15:13;P
SUPER POLI CINTA 25MM RL 450MT;DO Insumos de Ponte Rolante;29/05/2025 15:42;P
SELO SPC 25MM CX 250PC;DO Embalagem;29/05/2025 15:42;P
CAMISETE SOCIAL MANGA CURTA LONDON;RU Uniforme;29/05/2025 16:44;P
CAMISETE SOCIAL MANGA LONGA LONDON;RU Uniforme;29/05/2025 16:44;P
CAMISETE SOCIAL MANGA CURTA LONDON;RU Uniforme;29/05/2025 16:47;P
CAMISETE SOCIAL MANGA LONGA LONDON;RU Uniforme;29/05/2025 16:47;P
OXIGENIO CL CIL 50L 10M3 VZ;DO Solda;29/05/2025 16:59;P
GASOLINA C COMUM;DL Combustível Carros;30/05/2025 08:27;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Devolução;30/05/2025 08:42;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - ALARES INTERNET;DA Internet e Telefonia;30/05/2025 09:48;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DP Serviços de Terceiros;30/05/2025 10:12;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DP Serviços de Terceiros;30/05/2025 10:13;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - ALARES INTERNET;DA Internet e Telefonia;30/05/2025 10:14;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;30/05/2025 11:42;P
TB QD FQ 100X100X2,00X6000;CSP Mercadoria Revenda;30/05/2025 13:45;P
TB RT FQ 100X40X2,00X6000;CSP Mercadoria Revenda;30/05/2025 13:45;P
TB RT FQ 70X30X1,50X6000;CSP Mercadoria Revenda;30/05/2025 13:47;P
TB RT FQ 100X40X1,50X6000;CSP Mercadoria Revenda;30/05/2025 14:21;P
TB RT FQ 100X40X1,50X6000;CSP Mercadoria Revenda;30/05/2025 14:21;P
TB RT FQ 100X40X2,65X6000;CSP Mercadoria Revenda;30/05/2025 14:21;P
TB RT FQ 100X40X3,00X6000;CSP Mercadoria Revenda;30/05/2025 14:21;P
TB QD FQ 100X100X1,50X6000;CSP Mercadoria Revenda;30/05/2025 14:21;P
TB QD FQ 80X80X2,65X6000;CSP Mercadoria Revenda;30/05/2025 14:38;P
TB QD FQ 80X80X3,00X6000;CSP Mercadoria Revenda;30/05/2025 14:41;P
TB RT FQ 100X40X2,65X6000;CSP Mercadoria Revenda;30/05/2025 14:43;P
TB RT FQ 100X40X3,00X6000;CSP Mercadoria Revenda;30/05/2025 14:43;P
SERVIÇO TORNEIRO MECANICO;DO Manutenção de Ponte Rolante;30/05/2025 15:15;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - HOSTDIME SERVIDOR;DA Sistema de Gestão;30/05/2025 15:46;P
SERVIÇO DE LOCAÇÃO CAÇAMBA;DA Manutenção e Limpeza;30/05/2025 16:23;P
AGUA MINERAL GARRAFA 500 ML (12UN);DA Café;02/06/2025 10:10;P
AGUA MINERAL COM GAS 500ML (12UN);DA Café;02/06/2025 10:10;P
VALE ALIMENTAÇÃO;DP Vale-Alimentação;02/06/2025 10:44;P
VALE ALIMENTAÇÃO;DP Vale-Alimentação;02/06/2025 10:49;P
VALE ALIMENTAÇÃO;DP Vale-Alimentação;02/06/2025 10:59;P
VALE ALIMENTAÇÃO;DP Vale-Alimentação;02/06/2025 11:02;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS - GOOGLE CLOUD;DA Sistema de Gestão;02/06/2025 11:18;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS - PALMA INFORMAÇÕES (RH);DA Sistema de Gestão;02/06/2025 11:37;P
BOLETIM CONTABIL ONLINE;DA Sistema de Gestão;02/06/2025 11:50;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;NG Consultoria MC;02/06/2025 14:29;P
PRESTAÇÃO DE SERVIÇO;DA Sistema de Gestão;02/06/2025 17:11;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - ESCRITÓRIO CONTÁBIL;DA Contabilidade;03/06/2025 08:05;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS - GRAFENO PAGAMENTOS;DA Sistema de Consulta Financeira;03/06/2025 09:10;P
PEÇAS CAMINHAO;DL STD-4C78;03/06/2025 09:19;P
PEÇAS CAMINHAO;DL TKP-9D09;03/06/2025 09:24;P
BOBINA GALVALUME 0,38 X 1200 AZM 120;CSP Mercadoria Revenda;03/06/2025 09:54;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS;DA Sistema de Gestão;11/06/2025 16:37;P
TB RED FF 101,60X1,50X6000;CSP Devolução;03/06/2025 11:15;P
TB RT ZN 80X40X1,55X6000;CSP Mercadoria Revenda;03/06/2025 13:34;P
TB RT ZN 80X40X1,10X6000;CSP Mercadoria Revenda;03/06/2025 14:15;P
TB RED ZN 25,40X1,25X6000;CSP Mercadoria Revenda;03/06/2025 14:15;P
TB QD FQ 80X80X2,65X6000;CSP Mercadoria Revenda;03/06/2025 17:04;P
TB QD FQ 100X100X1,50X6000;CSP Mercadoria Revenda;03/06/2025 17:04;P
TB RT FQ 50X30X2,00X6000;CSP Mercadoria Revenda;03/06/2025 17:04;P
TB RT FQ 100X40X1,50X6000;CSP Mercadoria Revenda;03/06/2025 17:04;P
TB RT FQ 100X50X1,50X6000;CSP Mercadoria Revenda;03/06/2025 17:04;P
TB RED FQ 25,40X2,00X6000;CSP Mercadoria Revenda;03/06/2025 17:09;P
TB QD FQ 40X40X2,00X6000;CSP Mercadoria Revenda;03/06/2025 17:10;P
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;04/06/2025 07:43;P
TB QD FQ 80X80X1,50X6000;CSP Devolução;04/06/2025 08:14;P
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;04/06/2025 09:14;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;04/06/2025 09:27;P
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;04/06/2025 09:39;P
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;04/06/2025 09:51;P
BOBINA GALVALUME  0,40 X 1200 AZM 120;CSP Mercadoria Revenda;04/06/2025 10:06;P
BOBINA GALVALUME  0,60 X 1200 AZM 120;CSP Mercadoria Revenda;04/06/2025 10:13;P
BOBINA GALVALUME 0,47 X 1200 AZM 120;CSP Mercadoria Revenda;04/06/2025 10:19;P
TB RT ZN 80X40X1,10X6000;CSP Mercadoria Revenda;04/06/2025 11:13;P
TB RT ZN 80X40X1,25X6000;CSP Mercadoria Revenda;04/06/2025 11:13;P
BOBINA GALVALUME  0,40 X 1200 AZM 80;CSP Mercadoria Revenda;04/06/2025 11:34;P
BOBINA GALVALUME 0,38 X 1200 AZM 120;CSP Mercadoria Revenda;04/06/2025 14:38;P
REFEIÇÃO;DP Refeição;04/06/2025 15:15;P
REFEIÇÃO;DP Refeição;04/06/2025 15:15;P
REFEIÇÃO;DP Refeição;04/06/2025 15:15;P
REFEIÇÃO;DP Refeição;04/06/2025 15:15;P
LANCHES EM GERAL;DP Refeição;04/06/2025 15:15;P
LAVAGEM TRADICIONAL;DL Limpeza Veicular;04/06/2025 15:31;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - REMOÇÃO DE RESIDUOS;DO Serviços de Gerenciamento de Residuos;04/06/2025 15:58;P
BALANÇA SUSPENSA 5 TON;AP Maquinas e Equipamentos;04/06/2025 16:29;P
CH FF 1,20 X 1200 X 3000;CSP Devolução;04/06/2025 16:47;P
KIT REFLETOR DE LED HOLOFOTE;DA Manutenção Predial;04/06/2025 17:24;P
PRESTAÇÃO DE SERVIÇO MANUTENÇÃO DE MÁQUINAS;DL Manutenção de Empilhadeiras;05/06/2025 08:29;P
FUNDO PREPARADOR;DO Manutenção de Máquinas e Equipamentos;05/06/2025 08:47;P
THINNER;DO Manutenção de Máquinas e Equipamentos;05/06/2025 08:47;P
BOBINA GALVALUME 0,38 X 1200 AZM 120;CSP Mercadoria Revenda;05/06/2025 09:23;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;05/06/2025 09:44;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;05/06/2025 09:46;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;05/06/2025 09:48;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;05/06/2025 09:50;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;05/06/2025 09:53;P
TB RT FQ 60X40X1,50X6000;CSP Mercadoria Revenda;05/06/2025 10:38;P
TB RT FQ 60X40X1,50X6000;CSP Mercadoria Revenda;05/06/2025 10:38;P
TB RT ZN 30X20X0,65X6000;CSP Mercadoria Revenda;05/06/2025 13:27;P
TB RT FF 30X20X1,20X6000;CSP Mercadoria Revenda;05/06/2025 13:31;P
OLEO MOTOR E615W40 MB 228.31;DL STD-4C78;05/06/2025 13:55;P
JOGO DE PECAS DO ELEMNTO FILTRO DE OLEO;DL STD-4C78;05/06/2025 13:55;P
CJ ELEMENTO DO FILTRO;DL STD-4C78;05/06/2025 13:55;P
ELEMENTO DO FILTRO DE COMBUSTIVEL;DL STD-4C78;05/06/2025 13:55;P
ANEL DE VEDACAO;DL STD-4C78;05/06/2025 13:55;P
ELEMENTO DE FILTRO DE AR;DL STD-4C78;05/06/2025 13:55;P
LONA DIANT TRAS L-552 184;DL STD-4C78;05/06/2025 13:55;P
CHAPA DE SEGURANÇA;DL STD-4C78;05/06/2025 13:55;P
REBITE 8X20 FTB;DL STD-4C78;05/06/2025 13:55;P
TRAVANTE ALTA RESINTENCIA 10G;DL STD-4C78;05/06/2025 13:55;P
JUNTA DE PAPEL;DL STD-4C78;05/06/2025 13:55;P
SILICONE RETO SD;DL STD-4C78;05/06/2025 13:55;P
THINNER;DL STD-4C78;05/06/2025 13:55;P
FOLHA LIXA;DL STD-4C78;05/06/2025 13:55;P
LIMPADOR MP115 TUNAP;DL STD-4C78;05/06/2025 13:55;P
FILTRO ANTIPOLEN;DL STD-4C78;05/06/2025 13:55;P
LIMPADOR AR CONDICIONADO INTERIOR FRESH 599;DL STD-4C78;05/06/2025 13:55;P
LIMPADOR SISTEMA INJEÇAO DIESEL MICROLOGIC PREMIUM;DL STD-4C78;05/06/2025 13:55;P
VEDACAO DO CARTER DE OLEO;DL STD-4C78;05/06/2025 13:55;P
PRESTAÇÃO DE SERVIÇO MANUTENÇÃO DE FROTA;DL STD-4C78;05/06/2025 14:17;P
CALÇA PROF. 1/2 ELASTICO JEANS AZUL TAMANHO 46;RU Uniforme;05/06/2025 14:30;P
CAMISETA POLO PV MANGA CURTA AZUL ROYAL 1 BOLSO PEITO TAMANHO GG;RU Uniforme;05/06/2025 14:30;P
CAMISETA POLO PV MANGA CURTA AZUL ROYAL 1 BOLSO PEITO TAMANHO ESPECIAL;RU Uniforme;05/06/2025 14:30;P
MARTELO BORRACHA (PEDREIRO);DO Ferramentaria;05/06/2025 14:34;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS - PONTO ELETRONICOS KAIROS;DA Sistema de Gestão;05/06/2025 15:09;P
PRESTAÇÃO DE SERVIÇO MANUTENÇÃO DE FROTA;DL Limpeza Veicular;05/06/2025 15:17;P
OXIGENIO CL CIL 50L 10M3 VZ;DO Solda;05/06/2025 15:42;P
LANCHES EM GERAL;DP Refeição;05/06/2025 15:59;P
COCA COLA 2 LT;DP Refeição;05/06/2025 15:59;P
LANCHES EM GERAL;DP Refeição;05/06/2025 16:06;P
COCA COLA 2 LT;DP Refeição;05/06/2025 16:06;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO;DA Serviços de Consultoria/Assessoria;05/06/2025 16:26;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS - BACKUP ACRONIS (OCTA);DA Serviço Terceirizado de Informatica;05/06/2025 16:37;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - ALUGUEL IMPRESSORAS;DO Aluguel de Máquinas e Equipamentos;05/06/2025 16:47;P
FLUIDO FREIO;DL Manutenção de Empilhadeiras;05/06/2025 16:59;P
CILINDRO DO FREIO;DL Manutenção de Empilhadeiras;05/06/2025 16:59;P
TRAVA;DL Manutenção de Empilhadeiras;05/06/2025 16:59;P
SUPER POLI CINTA 25MM RL 450MT;DO Insumos de Ponte Rolante;06/06/2025 08:09;P
SELO SPC 25MM CX 250PC;DO Embalagem;06/06/2025 08:09;P
CABO FLEXIVEL 1,5 PRETO;DA Manutenção Predial;06/06/2025 09:00;P
CABO FLEXIVEL 1,5 AMARELO;DA Manutenção Predial;06/06/2025 09:00;P
CABO PARALELO 2 X 1,5MM BRANCO;DA Manutenção Predial;06/06/2025 09:00;P
CABO P/ SOM 2 X 1,5MM MEGATRON;DA Manutenção Predial;06/06/2025 09:00;P
CONTATOR CWM 80 WEG TRIPOLAR (110V);DO Manutenção de Ponte Rolante;06/06/2025 09:16;P
PRESTAÇÃO SERVIÇO MANUTENÇÃO E LIMPEZA PREDIAL;DA Manutenção e Limpeza;06/06/2025 09:43;P
TB RT FQ 60X40X1,50X6000;CSP Mercadoria Revenda;06/06/2025 10:02;P
TB RT FQ 60X40X2,65X6000;CSP Mercadoria Revenda;06/06/2025 10:02;P
TB RT ZN 80X40X1,10X6000;CSP Mercadoria Revenda;06/06/2025 10:20;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO MONITORAMENTO MENSAL;DA Monitoramento e Segurança;06/06/2025 11:59;P
BOBINA FINA FRIO 1,20 X 1200;CSP Mercadoria Revenda;06/06/2025 13:51;P
BOBINA FINA FRIO 1,20 X 1200;CSP Mercadoria Revenda;06/06/2025 13:51;P
BOBINA FINA FRIO 1,50 X 1200;CSP Mercadoria Revenda;06/06/2025 13:51;P
BOBINA FINA FRIO 1,50 X 1200;CSP Mercadoria Revenda;06/06/2025 13:51;P
BOBINA GALVALUME 0,38 X 1200 AZM 120;CSP Mercadoria Revenda;06/06/2025 14:02;P
BICO DUPLO 1.0MM RAYTOOLS BT240/240S;DO Manutenção de Máquinas e Equipamentos;06/06/2025 14:28;P
INTERFONE INTELBRAS;DA Manutenção Predial;06/06/2025 14:46;P
AGUA DESMINERALIZADA (20L);DO Manutenção de Máquinas e Equipamentos;06/06/2025 15:09;P
GAS P-20 EMPILHADEIRA;DL Gás Empilhadeira;06/06/2025 15:33;P
GAS P-20 EMPILHADEIRA;DL Gás Empilhadeira;06/06/2025 15:33;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - INTERNET;DA Internet e Telefonia;06/06/2025 16:10;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - FORNECIMENTO E PROCESSAMENTO DE DADOS;DA Sistema de Gestão;06/06/2025 16:24;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - ASSESSORIA LOGISTICA;DA Sistema de Gestão;06/06/2025 16:34;P
PRESTAÇÃO SERVIÇOS DE TERCEIRO - MANUTENÇÃO E LIMPEZA PREDIAL;DA Manutenção e Limpeza;06/06/2025 16:40;P
CAIBRO DE PINUS;DO Embalagem;06/06/2025 17:01;P
CAIBRO DE PINUS;DO Embalagem;06/06/2025 17:01;P
ENERGIA ELÉTRICA;DA Energia Elétrica;09/06/2025 10:55;P
ENERGIA ELÉTRICA;DA Energia Elétrica;09/06/2025 13:46;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS FSIST;DA Sistema de Gestão;09/06/2025 14:30;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS TELEFONICA IOT;DA Internet e Telefonia;11/06/2025 10:49;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS TELEFONICA IOT;DA Internet e Telefonia;11/06/2025 10:47;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS TELEFONICA IOT;DA Internet e Telefonia;11/06/2025 10:43;P
PRESTAÇÃO DE SERVIÇOS EM SISTEMAS;DA Internet e Telefonia;09/06/2025 15:29;P
TELEFONE;DA Internet e Telefonia;09/06/2025 15:36;P
CH GR 6,30 X 1200 X 6000;CSP Mercadoria Revenda;09/06/2025 16:01;P
CH FQ 2,65 X 1200 X 3000;CSP Mercadoria Revenda;09/06/2025 16:15;P
CH GR 6,30 X 1200 X 3000;CSP Mercadoria Revenda;09/06/2025 16:15;P
CH FQ 2,65 X 1200 X 3000;CSP Mercadoria Revenda;09/06/2025 16:15;P
TB RT ZN 30X20X0,65X6000;CSP Mercadoria Revenda;09/06/2025 16:31;P
TB RT ZN 80X40X1,25X6000;CSP Mercadoria Revenda;09/06/2025 16:45;P
TB QD ZN 20X20X0,95X6000;CSP Mercadoria Revenda;09/06/2025 16:45;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;09/06/2025 17:05;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;09/06/2025 17:12;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;09/06/2025 17:14;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;09/06/2025 17:18;P
BOBINA GALVALUME  0,43 X 1200 AZM 150;CSP Mercadoria Revenda;09/06/2025 17:21;P
PRESTAÇÃO DE SERVIÇOS PARA TREINAMENTO;DA Serviços de Consultoria/Assessoria;10/06/2025 08:03;P
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;10/06/2025 10:41;P
TB RT ZN 30X20X0,80X6000;CSP Mercadoria Revenda;10/06/2025 10:44;P
TB QD ZN 20X20X0,95X6000;CSP Mercadoria Revenda;10/06/2025 11:02;P
